"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2009","4,854.11","4,836.99","4,926.69","4,821.53","","-0.26%"
"05/11/2009","4,866.91","4,907.29","4,917.73","4,832.37","","-0.96%"
"05/08/2009","4,913.90","4,851.52","4,965.88","4,846.85","","2.29%"
"05/07/2009","4,804.10","4,898.54","4,980.30","4,792.17","","-1.57%"
"05/06/2009","4,880.71","4,848.94","4,945.54","4,827.88","","0.57%"
"05/05/2009","4,853.03","4,897.40","4,928.03","4,843.60","","-1.01%"
"05/04/2009","4,902.45","4,790.03","4,908.88","4,781.97","","2.79%"
"05/01/2009","4,769.45","4,769.45","4,769.45","4,769.45","","0.00%"
"04/30/2009","4,769.45","4,732.90","4,837.22","4,710.09","","1.38%"
"04/29/2009","4,704.56","4,617.01","4,722.11","4,611.54","","2.11%"
"04/28/2009","4,607.42","4,659.81","4,661.20","4,547.90","","-1.85%"
"04/27/2009","4,694.07","4,625.41","4,712.97","4,571.54","","0.42%"
"04/24/2009","4,674.32","4,545.25","4,674.73","4,542.89","","3.00%"
"04/23/2009","4,538.21","4,565.44","4,609.17","4,524.48","","-1.22%"
"04/22/2009","4,594.42","4,508.78","4,594.88","4,456.50","","2.06%"
"04/21/2009","4,501.63","4,488.63","4,542.92","4,390.70","","0.34%"
"04/20/2009","4,486.30","4,655.84","4,667.65","4,470.84","","-4.07%"
"04/17/2009","4,676.84","4,622.28","4,686.29","4,590.72","","1.46%"
"04/16/2009","4,609.46","4,570.34","4,644.84","4,531.94","","1.31%"
"04/15/2009","4,549.79","4,527.66","4,559.28","4,488.26","","-0.16%"
"04/14/2009","4,557.01","4,489.02","4,583.91","4,461.48","","1.47%"
"04/13/2009","4,491.12","4,491.12","4,491.12","4,491.12","","0.00%"
"04/09/2009","4,491.12","4,397.06","4,510.74","4,377.98","","3.06%"
"04/08/2009","4,357.92","4,286.47","4,377.35","4,228.89","","0.82%"
"04/07/2009","4,322.50","4,359.21","4,379.33","4,276.29","","-0.63%"
"04/06/2009","4,349.81","4,421.71","4,457.19","4,306.48","","-0.80%"
"04/03/2009","4,384.99","4,353.46","4,456.30","4,335.09","","0.07%"
"04/02/2009","4,381.92","4,173.62","4,404.62","4,173.09","","6.07%"
"04/01/2009","4,131.07","4,074.79","4,148.66","3,997.46","","1.13%"
"03/31/2009","4,084.76","4,007.66","4,091.66","4,007.22","","2.39%"
"03/30/2009","3,989.23","4,175.41","4,175.45","3,987.39","","-5.10%"
"03/27/2009","4,203.55","4,251.86","4,272.12","4,155.54","","-1.31%"
"03/26/2009","4,259.37","4,226.97","4,262.96","4,210.98","","0.85%"
"03/25/2009","4,223.29","4,175.33","4,262.23","4,139.59","","0.86%"
"03/24/2009","4,187.36","4,201.49","4,239.74","4,150.97","","0.26%"
"03/23/2009","4,176.37","4,109.28","4,184.77","4,102.34","","2.65%"
"03/20/2009","4,068.74","4,006.47","4,081.73","3,995.09","","0.63%"
"03/19/2009","4,043.46","4,013.69","4,137.80","4,002.33","","1.18%"
"03/18/2009","3,996.32","4,024.18","4,066.69","3,948.59","","0.21%"
"03/17/2009","3,987.77","4,040.83","4,046.42","3,947.28","","-1.40%"
"03/16/2009","4,044.54","3,990.83","4,063.02","3,983.40","","2.30%"
"03/13/2009","3,953.60","3,988.05","4,053.84","3,936.81","","-0.07%"
"03/12/2009","3,956.22","3,890.23","3,971.25","3,802.20","","1.08%"
"03/11/2009","3,914.10","3,866.74","3,994.77","3,829.13","","0.70%"
"03/10/2009","3,886.98","3,716.29","3,908.14","3,681.33","","5.28%"
"03/09/2009","3,692.03","3,677.07","3,706.32","3,588.89","","0.70%"
"03/06/2009","3,666.41","3,699.33","3,769.13","3,638.00","","-0.79%"
"03/05/2009","3,695.49","3,864.18","3,864.18","3,695.49","","-5.02%"
"03/04/2009","3,890.94","3,724.74","3,891.71","3,721.91","","5.42%"
"03/03/2009","3,690.72","3,724.53","3,755.88","3,667.86","","-0.52%"
"03/02/2009","3,710.07","3,817.51","3,821.97","3,692.78","","-3.48%"
"02/27/2009","3,843.74","3,907.85","3,907.85","3,764.69","","-2.51%"
"02/26/2009","3,942.62","3,882.88","3,989.63","3,849.76","","2.51%"
"02/25/2009","3,846.21","3,937.93","3,977.77","3,790.79","","-1.27%"
"02/24/2009","3,895.75","3,922.02","3,932.59","3,816.88","","-1.03%"
"02/23/2009","3,936.45","4,057.25","4,111.52","3,912.71","","-1.95%"
"02/20/2009","4,014.66","4,164.51","4,167.05","4,014.66","","-4.76%"
"02/19/2009","4,215.21","4,212.71","4,275.09","4,189.16","","0.24%"
"02/18/2009","4,204.96","4,229.53","4,255.39","4,124.11","","-0.28%"
"02/17/2009","4,216.60","4,329.35","4,329.70","4,195.22","","-3.44%"
"02/16/2009","4,366.64","4,386.46","4,421.78","4,359.29","86.11M","-1.06%"
"02/13/2009","4,413.39","4,458.74","4,508.72","4,397.60","","0.13%"
